INICIJALNO
GENERATION: 1
NUM:          X            Y            Z         FITNESS
   4     0.792969     -1.87793   -2.494373    0.927031
   5     0.458008    -2.162109    -2.31601    1.105394
   6    -0.542969     -1.87793   -1.127037    2.294367
   7     0.535156    -0.929688   -0.951473    2.469931
   8     0.660156    -0.929688   -0.804871    2.616533
   9     0.406299    -2.680369   -0.569468    2.851936
  10    -0.919922     0.680664   -0.565809    2.855595
  11    -2.144531     0.054688   -0.564329    2.857075
  12    -0.894531     0.664062   -0.521623    2.899781
  13    -2.056641     0.680664   -0.497753    2.923651
  14     0.268555    -2.759766   -0.445973    2.975431
  15     1.433594     -2.12207   -0.380289    3.041115
  16     0.345703    -2.807617   -0.365399    3.056005
  17     0.613281     -2.77832   -0.340176    3.081228
  18     0.567943     -2.80995   -0.315213    3.106191
  19     0.597656     -2.80957   -0.306853    3.114551
  20     0.570312    -2.818359   -0.304478    3.116926
  21     0.574219    -2.833984   -0.285474     3.13593
  22    -0.097656     -2.84082   -0.280257    3.141147
  23     0.081055    -2.884766   -0.265697    3.155707
  24     -0.34375    -2.774414   -0.257566    3.163838
  25     0.348574    -2.935088   -0.218335    3.203069
  26     0.070312    -2.939453   -0.210309    3.211095
  27     1.558594    -2.243164   -0.197058    3.224346
  28    -0.808923    -1.878487   -0.178055    3.243349
  29     -0.09375    -2.954102   -0.175045    3.246359
  30     0.834961    -0.884766   -0.162328    3.259076


GENERATION: 7
NUM:          X            Y            Z         FITNESS
   1     0.039062     -1.62793   -3.784155   -0.362751
   2    -0.039062     -1.62793   -3.460971   -0.039567
   3     -0.06543    -1.712891   -3.421404           0
   4    -0.117188     -1.69043   -3.169875    0.251529
   5    -0.117188     -1.62793   -3.076063    0.345341
   6     0.459961    -2.013672   -2.998061    0.423343
   7     0.792969     -1.87793   -2.494373    0.927031
   8     0.458008    -2.162109    -2.31601    1.105394
   9    -0.542969     -1.87793   -1.127037    2.294367
  10     0.535156    -0.929688   -0.951473    2.469931
  11     0.660156    -0.929688   -0.804871    2.616533
  12    -0.597656    -2.204102   -0.725021    2.696383
  13     0.647461    -0.884766    -0.60023    2.821174
  14     0.406299    -2.680369   -0.569468    2.851936
  15    -0.919922     0.680664   -0.565809    2.855595
  16    -2.144531     0.054688   -0.564329    2.857075
  17    -0.894531     0.664062   -0.521623    2.899781
  18    -2.056641     0.680664   -0.497753    2.923651
  19     0.268555    -2.759766   -0.445973    2.975431
  20     1.347656    -2.183594   -0.444631    2.976773
  21     0.084961    -2.763672   -0.428778    2.992626
  22     1.433594     -2.12207   -0.380289    3.041115
  23     0.345703    -2.807617   -0.365399    3.056005
  24     0.613281     -2.77832   -0.340176    3.081228
  25     0.567943     -2.80995   -0.315213    3.106191
  26     0.597656     -2.80957   -0.306853    3.114551
  27     0.570312    -2.818359   -0.304478    3.116926
  28     0.574219    -2.833984   -0.285474     3.13593
  29    -0.097656     -2.84082   -0.280257    3.141147
  30     0.834961    -2.763672   -0.268301    3.153103


GENERATION: 8
NUM:          X            Y            Z         FITNESS
   1     0.039062     -1.62793   -3.784155           0
   2    -0.039062     -1.62793   -3.460971    0.323184
   3     -0.06543    -1.712891   -3.421404    0.362751
   4    -0.117188     -1.69043   -3.169875     0.61428
   5    -0.117188     -1.62793   -3.076063    0.708092
   6     0.459961    -2.013672   -2.998061    0.786094
   7    -0.164062    -1.651367   -2.872337    0.911818
   8     0.474609    -2.061523   -2.753155       1.031
   9     0.792969     -1.87793   -2.494373    1.289782
  10     0.458008    -2.162109    -2.31601    1.468145
  11    -0.542969     -1.87793   -1.127037    2.657118
  12     0.535156    -0.929688   -0.951473    2.832682
  13     0.660156    -0.929688   -0.804871    2.979284
  14    -0.597656    -2.204102   -0.725021    3.059134
  15     0.647461    -0.884766    -0.60023    3.183925
  16     0.406299    -2.680369   -0.569468    3.214687
  17    -0.919922     0.680664   -0.565809    3.218346
  18    -2.144531     0.054688   -0.564329    3.219826
  19    -0.894531     0.664062   -0.521623    3.262532
  20     0.785156    -0.929688   -0.510792    3.273363
  21    -2.056641     0.680664   -0.497753    3.286402
  22     0.268555    -2.759766   -0.445973    3.338182
  23     1.347656    -2.183594   -0.444631    3.339524
  24     0.084961    -2.763672   -0.428778    3.355377
  25     1.433594     -2.12207   -0.380289    3.403866
  26     0.438477    -2.790039   -0.374739    3.409416
  27     0.584961    -2.763672   -0.369659    3.414496
  28     0.345703    -2.807617   -0.365399    3.418756
  29     0.613281     -2.77832   -0.340176    3.443979
  30     1.070312    -2.578125   -0.325889    3.458266


GENERATION: 9
NUM:          X            Y            Z         FITNESS
   1     0.039062     -1.62793   -3.784155           0
   2    -0.039062    -1.651367   -3.495331    0.288824
   3    -0.039062     -1.62793   -3.460971    0.323184
   4     -0.06543    -1.712891   -3.421404    0.362751
   5    -0.117188     -1.69043   -3.169875     0.61428
   6    -0.117188     -1.62793   -3.076063    0.708092
   7     0.459961    -2.013672   -2.998061    0.786094
   8     0.395508    -2.037109   -2.993112    0.791043
   9     0.488281     -2.02832   -2.877278    0.906877
  10    -0.164062    -1.651367   -2.872337    0.911818
  11     0.474609    -2.061523   -2.753155       1.031
  12     0.792969     -1.87793   -2.494373    1.289782
  13     0.458008    -2.162109    -2.31601    1.468145
  14    -0.542969     -1.87793   -1.127037    2.657118
  15     0.535156    -0.929688   -0.951473    2.832682
  16     0.660156    -0.929688   -0.804871    2.979284
  17     0.567383    -0.899414   -0.770616    3.013539
  18    -0.597656    -2.204102   -0.725021    3.059134
  19     0.522461    -0.884766    -0.71377    3.070385
  20     0.647461    -0.884766    -0.60023    3.183925
  21      0.40625    -2.679688   -0.570844    3.213311
  22     0.406299    -2.680369   -0.569468    3.214687
  23    -0.919922     0.680664   -0.565809    3.218346
  24    -2.144531     0.054688   -0.564329    3.219826
  25    -0.894531     0.664062   -0.521623    3.262532
  26     0.785156    -0.929688   -0.510792    3.273363
  27    -2.056641     0.680664   -0.497753    3.286402
  28     0.268555    -2.759766   -0.445973    3.338182
  29     1.347656    -2.183594   -0.444631    3.339524
  30     0.084961    -2.763672   -0.428778    3.355377


GENERATION: 10
NUM:          X            Y            Z         FITNESS
   1     0.039062     -1.62793   -3.784155           0
   2    -0.039062    -1.651367   -3.495331    0.288824
   3    -0.039062     -1.62793   -3.460971    0.323184
   4     -0.06543    -1.712891   -3.421404    0.362751
   5    -0.117188     -1.69043   -3.169875     0.61428
   6    -0.117188     -1.62793   -3.076063    0.708092
   7     0.459961    -2.013672   -2.998061    0.786094
   8     0.395508    -2.037109   -2.993112    0.791043
   9     0.442383     -2.02832   -2.962737    0.821418
  10     0.458008    -2.037109   -2.895135     0.88902
  11     0.488281     -2.02832   -2.877278    0.906877
  12    -0.164062    -1.651367   -2.872337    0.911818
  13     0.474609    -2.061523   -2.753155       1.031
  14     0.792969     -1.87793   -2.494373    1.289782
  15     0.458008    -2.162109    -2.31601    1.468145
  16    -0.542969     -1.87793   -1.127037    2.657118
  17     0.535156    -0.929688   -0.951473    2.832682
  18     0.660156    -0.929688   -0.804871    2.979284
  19     0.535156    -0.900391   -0.792856    2.991299
  20     0.567383    -0.899414   -0.770616    3.013539
  21    -0.597656    -2.204102   -0.725021    3.059134
  22     0.522461    -0.884766    -0.71377    3.070385
  23     0.647461    -0.884766    -0.60023    3.183925
  24      0.40625    -2.679688   -0.570844    3.213311
  25     0.406299    -2.680369   -0.569468    3.214687
  26    -0.919922     0.680664   -0.565809    3.218346
  27    -2.144531     0.054688   -0.564329    3.219826
  28    -0.894531     0.664062   -0.521623    3.262532
  29     0.785156    -0.929688   -0.510792    3.273363
  30     0.709961    -2.634766    -0.50743    3.276725


GENERATION: 11
NUM:          X            Y            Z         FITNESS
   1     0.039062     -1.62793   -3.784155           0
   2    -0.039062    -1.651367   -3.495331    0.288824
   3    -0.039062     -1.62793   -3.460971    0.323184
   4     -0.06543    -1.712891   -3.421404    0.362751
   5    -0.117188     -1.69043   -3.169875     0.61428
   6     0.285156    -2.025391    -3.14691    0.637245
   7    -0.117188     -1.62793   -3.076063    0.708092
   8     0.459961    -2.013672   -2.998061    0.786094
   9     0.395508    -2.037109   -2.993112    0.791043
  10     0.442383     -2.02832   -2.962737    0.821418
  11     0.458008    -2.037109   -2.895135     0.88902
  12     0.488281     -2.02832   -2.877278    0.906877
  13    -0.164062    -1.651367   -2.872337    0.911818
  14     0.433594    -2.058594   -2.836709    0.947446
  15     0.474609    -2.061523   -2.753155       1.031
  16     0.285156    -2.121094   -2.681165     1.10299
  17     0.792969     -1.87793   -2.494373    1.289782
  18     0.458008    -2.162109    -2.31601    1.468145
  19     0.893555    -2.013672   -1.773633    2.010522
  20    -0.542969     -1.87793   -1.127037    2.657118
  21     0.535156    -0.929688   -0.951473    2.832682
  22     0.660156    -0.929688   -0.804871    2.979284
  23     0.535156    -0.900391   -0.792856    2.991299
  24     0.567383    -0.899414   -0.770616    3.013539
  25    -0.597656    -2.204102   -0.725021    3.059134
  26     0.522461    -0.884766    -0.71377    3.070385
  27      0.03125     -2.62793   -0.679363    3.104792
  28     0.647461    -0.884766    -0.60023    3.183925
  29      0.40625    -2.679688   -0.570844    3.213311
  30     0.406299    -2.680369   -0.569468    3.214687


GENERATION: 12
NUM:          X            Y            Z         FITNESS
   1     0.071289    -1.680664   -3.926741   -0.142586
   2     0.054688    -1.681641   -3.875235    -0.09108
   3     0.039062     -1.62793   -3.784155           0
   4    -0.039062    -1.651367   -3.495331    0.288824
   5    -0.039062     -1.62793   -3.460971    0.323184
   6     -0.06543    -1.712891   -3.421404    0.362751
   7     0.522461    -1.898438   -3.337433    0.446722
   8    -0.117188     -1.69043   -3.169875     0.61428
   9     0.285156    -2.025391    -3.14691    0.637245
  10     0.410156    -2.006836   -3.113087    0.671068
  11     0.363281    -2.024414   -3.092146    0.692009
  12    -0.117188     -1.62793   -3.076063    0.708092
  13     0.459961    -2.013672   -2.998061    0.786094
  14     0.395508    -2.037109   -2.993112    0.791043
  15     0.285156    -2.058594   -2.987243    0.796912
  16     0.442383     -2.02832   -2.962737    0.821418
  17     0.458008    -2.037109   -2.895135     0.88902
  18     0.488281     -2.02832   -2.877278    0.906877
  19    -0.164062    -1.651367   -2.872337    0.911818
  20     0.433594    -2.058594   -2.836709    0.947446
  21     0.474609    -2.061523   -2.753155       1.031
  22     0.285156    -2.121094   -2.681165     1.10299
  23     0.147461    -2.136719   -2.589695     1.19446
  24     0.792969     -1.87793   -2.494373    1.289782
  25     0.458008    -2.162109    -2.31601    1.468145
  26     0.893555    -2.013672   -1.773633    2.010522
  27    -0.542969     -1.87793   -1.127037    2.657118
  28     0.535156    -0.929688   -0.951473    2.832682
  29      0.15625    -2.554688   -0.902804    2.881351
  30     0.660156    -0.929688   -0.804871    2.979284


GENERATION: 13
NUM:          X            Y            Z         FITNESS
   1      0.15625    -1.742188   -4.077291    -0.15055
   2     0.071289    -1.680664   -3.926741           0
   3     0.054688    -1.681641   -3.875235    0.051506
   4     0.039062     -1.62793   -3.784155    0.142586
   5     0.535156    -1.742188   -3.762925    0.163816
   6    -0.039062    -1.651367   -3.495331     0.43141
   7    -0.039062     -1.62793   -3.460971     0.46577
   8     -0.06543    -1.712891   -3.421404    0.505337
   9     0.522461    -1.898438   -3.337433    0.589308
  10    -0.117188     -1.69043   -3.169875    0.756867
  11    -0.101562     -1.62793   -3.157245    0.769496
  12     0.285156    -2.025391    -3.14691    0.779831
  13     0.410156    -2.006836   -3.113087    0.813654
  14     0.397461    -2.011719   -3.108958    0.817783
  15     0.363281    -2.024414   -3.092146    0.834595
  16    -0.117188     -1.62793   -3.076063    0.850678
  17     0.459961    -2.013672   -2.998061    0.928681
  18     0.395508    -2.037109   -2.993112     0.93363
  19     0.285156    -2.058594   -2.987243    0.939498
  20     0.442383     -2.02832   -2.962737    0.964004
  21     0.458008    -2.037109   -2.895135    1.031606
  22     0.488281     -2.02832   -2.877278    1.049463
  23    -0.164062    -1.651367   -2.872337    1.054404
  24     0.410156    -2.058594   -2.871628    1.055113
  25     -0.06543    -1.994141   -2.857243    1.069499
  26     0.397461    -2.066406   -2.851727    1.075014
  27     0.433594    -2.058594   -2.836709    1.090032
  28     0.474609    -2.061523   -2.753155    1.173586
  29     0.285156    -2.121094   -2.681165    1.245576
  30     0.147461    -2.136719   -2.589695    1.337046


GENERATION: 14
NUM:          X            Y            Z         FITNESS
   1     0.179688    -1.681641   -4.173938   -0.096647
   2      0.15625    -1.742188   -4.077291           0
   3     0.071289    -1.680664   -3.926741     0.15055
   4     0.054688    -1.681641   -3.875235    0.202056
   5     0.039062     -1.62793   -3.784155    0.293136
   6     0.535156    -1.742188   -3.762925    0.314366
   7     0.018555    -1.648438   -3.730365    0.346926
   8    -0.039062    -1.651367   -3.495331     0.58196
   9    -0.039062     -1.62793   -3.460971     0.61632
  10     -0.06543    -1.712891   -3.421404    0.655887
  11     0.522461    -1.898438   -3.337433    0.739858
  12    -0.117188     -1.69043   -3.169875    0.907417
  13    -0.101562     -1.62793   -3.157245    0.920047
  14     0.285156    -2.025391    -3.14691    0.930381
  15     0.410156    -2.006836   -3.113087    0.964204
  16     0.397461    -2.011719   -3.108958    0.968333
  17     0.363281    -2.024414   -3.092146    0.985145
  18    -0.117188     -1.62793   -3.076063    1.001228
  19     0.285156    -2.054688   -3.006185    1.071107
  20     0.459961    -2.013672   -2.998061    1.079231
  21     0.395508    -2.037109   -2.993112     1.08418
  22     0.285156    -2.058594   -2.987243    1.090048
  23     0.442383     -2.02832   -2.962737    1.114554
  24     0.458008    -2.037109   -2.895135    1.182157
  25     0.488281     -2.02832   -2.877278    1.200013
  26    -0.164062    -1.651367   -2.872337    1.204954
  27     0.410156    -2.058594   -2.871628    1.205663
  28    -0.117188     -1.94043   -2.870699    1.206592
  29     -0.06543    -1.994141   -2.857243    1.220049
  30     0.397461    -2.066406   -2.851727    1.225564


GENERATION: 15
NUM:          X            Y            Z         FITNESS
   1     0.196289    -1.680664   -4.198004   -0.024065
   2     0.179688    -1.681641   -4.173938           0
   3      0.15625    -1.742188   -4.077291    0.096647
   4     0.071289    -1.680664   -3.926741    0.247197
   5     0.054688    -1.681641   -3.875235    0.298703
   6     0.039062     -1.62793   -3.784155    0.389783
   7     0.535156    -1.742188   -3.762925    0.411013
   8     0.018555    -1.648438   -3.730365    0.443573
   9      0.03125    -1.851562   -3.576581    0.597357
  10    -0.039062    -1.651367   -3.495331    0.678607
  11    -0.039062     -1.62793   -3.460971    0.712967
  12     -0.06543    -1.712891   -3.421404    0.752534
  13     0.084961    -1.955078   -3.343615    0.830323
  14     0.522461    -1.898438   -3.337433    0.836505
  15    -0.117188     -1.69043   -3.169875    1.004063
  16    -0.101562     -1.62793   -3.157245    1.016693
  17     0.285156    -2.023438   -3.156193    1.017745
  18     0.285156    -2.025391    -3.14691    1.027028
  19     0.410156    -2.006836   -3.113087    1.060851
  20     0.397461    -2.011719   -3.108958     1.06498
  21     0.363281    -2.024414   -3.092146    1.081792
  22    -0.117188     -1.62793   -3.076063    1.097875
  23     0.285156    -2.054688   -3.006185    1.167753
  24     0.459961    -2.013672   -2.998061    1.175877
  25     0.395508    -2.037109   -2.993112    1.180827
  26     0.285156    -2.058594   -2.987243    1.186695
  27     0.442383     -2.02832   -2.962737    1.211201
  28     0.458008    -2.037109   -2.895135    1.278803
  29     0.488281     -2.02832   -2.877278     1.29666
  30    -0.164062    -1.651367   -2.872337    1.301601


GENERATION: 16
NUM:          X            Y            Z         FITNESS
   1     0.196289    -1.680664   -4.198004           0
   2     0.179688    -1.681641   -4.173938    0.024065
   3     0.164062     -1.62793    -4.14142    0.056584
   4      0.15625    -1.742188   -4.077291    0.120712
   5      0.15625    -1.744141   -4.074356    0.123647
   6     0.071289    -1.680664   -3.926741    0.271262
   7     0.054688    -1.681641   -3.875235    0.322768
   8     0.039062     -1.62793   -3.784155    0.413849
   9     0.535156    -1.742188   -3.762925    0.435079
  10     0.018555    -1.648438   -3.730365    0.467638
  11     0.003906    -1.726562   -3.694145    0.503859
  12      0.03125    -1.851562   -3.576581    0.621423
  13    -0.039062    -1.651367   -3.495331    0.702672
  14    -0.039062     -1.62793   -3.460971    0.737033
  15     -0.06543    -1.712891   -3.421404      0.7766
  16     0.007812    -1.526367   -3.406075    0.791929
  17     0.084961    -1.955078   -3.343615    0.854389
  18     0.522461    -1.898438   -3.337433     0.86057
  19     0.285156     -2.00293   -3.252739    0.945265
  20    -0.117188     -1.69043   -3.169875    1.028129
  21    -0.101562     -1.62793   -3.157245    1.040759
  22     0.285156    -2.023438   -3.156193    1.041811
  23     0.285156    -2.025391    -3.14691    1.051094
  24     0.317383     -2.02832   -3.114902    1.083102
  25     0.410156    -2.006836   -3.113087    1.084916
  26     0.397461    -2.011719   -3.108958    1.089046
  27     0.208008    -2.037109    -3.09675    1.101254
  28     0.363281    -2.024414   -3.092146    1.105857
  29    -0.117188     -1.62793   -3.076063     1.12194
  30     0.285156    -2.054688   -3.006185    1.191819


GENERATION: 17
NUM:          X            Y            Z         FITNESS
   1     0.196289    -1.680664   -4.198004           0
   2     0.179688    -1.681641   -4.173938    0.024065
   3     0.164062     -1.62793    -4.14142    0.056584
   4      0.15625    -1.742188   -4.077291    0.120712
   5      0.15625    -1.744141   -4.074356    0.123647
   6     0.071289    -1.680664   -3.926741    0.271262
   7     0.054688    -1.681641   -3.875235    0.322768
   8     0.042969    -1.726562   -3.824885    0.373119
   9     0.039062     -1.62793   -3.784155    0.413849
  10     0.535156    -1.742188   -3.762925    0.435079
  11     0.584961    -1.642578   -3.732126    0.465877
  12     0.018555    -1.648438   -3.730365    0.467638
  13     0.003906    -1.726562   -3.694145    0.503859
  14            0    -1.726562   -3.680126    0.517877
  15      0.03125    -1.851562   -3.576581    0.621423
  16    -0.039062    -1.651367   -3.495331    0.702672
  17    -0.039062     -1.62793   -3.460971    0.737033
  18     -0.06543    -1.712891   -3.421404      0.7766
  19     0.007812    -1.526367   -3.406075    0.791929
  20     0.084961    -1.955078   -3.343615    0.854389
  21     0.522461    -1.898438   -3.337433     0.86057
  22    -0.039062    -1.885742   -3.281345    0.916659
  23     0.285156     -2.00293   -3.252739    0.945265
  24     0.147461    -2.007812   -3.197807    1.000196
  25    -0.117188     -1.69043   -3.169875    1.028129
  26    -0.101562     -1.62793   -3.157245    1.040759
  27     0.285156    -2.023438   -3.156193    1.041811
  28     0.285156    -2.025391    -3.14691    1.051094
  29    -0.117188     -1.81543   -3.137944     1.06006
  30     0.317383     -2.02832   -3.114902    1.083102


GENERATION: 18
NUM:          X            Y            Z         FITNESS
   1     0.334961    -1.646484   -4.264343    -0.06634
   2     0.196289    -1.680664   -4.198004           0
   3     0.179688    -1.681641   -4.173938    0.024065
   4     0.164062     -1.62793    -4.14142    0.056584
   5     0.164062    -1.726562   -4.111055    0.086949
   6      0.15625    -1.742188   -4.077291    0.120712
   7      0.15625    -1.744141   -4.074356    0.123647
   8     0.071289    -1.680664   -3.926741    0.271262
   9     0.303711    -1.835938   -3.923554     0.27445
  10      0.06543    -1.705078   -3.904912    0.293091
  11     0.054688    -1.681641   -3.875235    0.322768
  12     0.042969    -1.726562   -3.824885    0.373119
  13     0.039062     -1.62793   -3.784155    0.413849
  14      0.03125    -1.742188   -3.775418    0.422586
  15     0.535156    -1.742188   -3.762925    0.435079
  16     0.584961    -1.642578   -3.732126    0.465877
  17     0.018555    -1.648438   -3.730365    0.467638
  18     0.003906    -1.726562   -3.694145    0.503859
  19            0    -1.726562   -3.680126    0.517877
  20      0.03125    -1.851562   -3.576581    0.621423
  21    -0.039062    -1.651367   -3.495331    0.702672
  22    -0.039062     -1.62793   -3.460971    0.737033
  23     -0.06543    -1.712891   -3.421404      0.7766
  24     0.007812    -1.526367   -3.406075    0.791929
  25     0.084961    -1.955078   -3.343615    0.854389
  26     0.522461    -1.898438   -3.337433     0.86057
  27    -0.089844     -1.69043   -3.301193     0.89681
  28    -0.039062    -1.885742   -3.281345    0.916659
  29      0.15625    -1.992188   -3.275314     0.92269
  30     0.285156     -2.00293   -3.252739    0.945265


GENERATION: 19
NUM:          X            Y            Z         FITNESS
   1     0.334961    -1.646484   -4.264343           0
   2     0.196289    -1.680664   -4.198004     0.06634
   3     0.283203    -1.742188   -4.174279    0.090065
